id,title,free_download,release_date
972909677,Periscope - Live Video Streaming Around the World,t,2015-03-26
530001625,"Disney Junior – Watch Full Episodes, Movies & TV",t,2012-06-13
1160692648,I Have A Pen,t,2016-10-12
975414811,pixivコミック - みんなのマンガアプリ,t,2015-05-19
1173396715,挂机三国-最强挂机游戏,f,2016-11-15
392796698,GroupMe,t,2010-09-25
1136671044,逆袭吧少年-恋爱养成手游,t,2016-11-25
1135518490,Wild City Rush - Urban Jungle Adventure,t,2016-11-14
1067456521,"Oh, the Places You'll Go! - Read & Play - Dr. Seuss",f,2016-05-03
397049430,Super Stickman Golf,f,2010-12-10
459023164,唯品会 HD,t,2011-09-02
299949744,MotionX GPS,f,2009-03-25
1141805396,天使之怒-自动打怪轻松升级，十年经典强势回归！,t,2016-09-15
1040407117,My Rockstar Girls - Party Rock Band,t,2016-02-03
1088941177,Go Surf - The Endless Wave Runner,t,2016-04-06
1132255154,MyFantasyLeague Manager 2016 by RotoWire,f,2016-09-01
328011357,Wa Kingyo - Goldfish Pond,f,2009-09-18
1089193839,Super Slime Blitz – Gumball Endless Arcade Climber,t,2016-10-05
1032934485,City Car Driving,t,2015-09-09
497716362,TonalEnergy Chromatic Tuner and Metronome,f,2012-02-17
329541503,Geocaching®,t,2009-09-16
1145704828,FastPokeMap - Real Time Map for Pokemon Go,t,2016-09-09
1103054338,LINE CHACHA,t,2016-10-17
381471023,Flashlight Ⓞ,t,2010-10-08
1008623359,多重人格彼女〜僕の彼女は世界で一番可愛くて、そして狂っている〜,t,2016-02-23
987733557,Wolf Craft,f,2015-06-12
879915134,SHAHID for iPhone,t,2014-06-01
487126596,Calculator HD,f,2011-12-21
535886823,Google Chrome – The Fast and Secure Web Browser,t,2012-06-28
410089731,Low Carb Diet Tracker PRO by Carb Manager,f,2010-12-30
443369807,Hotspot Shield Free Privacy & Security VPN Proxy,t,2011-10-28
1056893074,20/20 Diet For Your Life,f,2015-11-20
1125378601,Amusement Park Fair Ground Circus Trucker Parking Simulator,t,2016-07-12
804069802,Shin Megami Tensei (ENG),f,2014-03-18
1106808930,ワンダークラウン,t,2016-06-07
1078089255,Shou Display Recorder,f,2016-01-27
1171369240,Messenger for WhatsApp - iPad Version - Chats,t,2016-11-01
1000593025,Special Air Wing - Flight Simulator,f,2015-09-10
1076471738,Impossible Rush Way - a ninja jump on unlimited block,t,2016-01-27
1141154420,Wire Bounce,t,2016-09-04
1042556580,360 Security,t,2015-11-04
966093623,ゴルスタ-夢がはじまる中高生アプリ-ライブ配信＆トークが無料,t,2016-08-16
1147502853,赵云传奇,t,2016-11-16
377321278,恵方コンパス.,t,2010-06-24
1185538497,camera for filter,t,2016-12-14
658785238,ガールズちゃんねる - 女子のニュースとガールズトーク,t,2013-06-20
1042326602,Neon Drive - '80s style arcade game,f,2015-11-04
1129336606,Live.ly Pro & Live Video Streaming,f,2016-07-29
909196467,Homido 360 VR player,t,2014-08-25
467329677,Mathway - Math Problem Solver,t,2012-09-03
789605324,Beautiful Japanese Handwriting for iPhone,t,2014-01-02
1090743387,石器：重制版,t,2016-03-12
1030710604,"金陵十三钗－王丽坤代言,伴你穿越红楼今梦",f,2015-10-12
1096834193,Apple TV Remote,t,2016-08-01
1108482394,The interactive Legend of Sleepy Hollow: iIrving,f,2016-10-12
311548709,Wells Fargo Mobile,t,2009-05-18
698925807,QR Code Reader by Scan,t,2013-10-15
1137825515,卧龙传奇-全民ARPG3D手游，轻松游戏 指尖称王！,t,2016-08-11
1006768025,BUILD BATTLE 2 - MC Block Mega Builder Mini Game,f,2015-07-11
955102484,Unblue,f,2015-01-14
1096495478,银时之魂-正版银魂动漫授权手游,t,2016-04-28
1039637425,Extreme Forklifting 2,t,2016-05-18
1088041538,Phantasmat: The Dread of Oakville - A Mystery Hidden Object Game (Full),f,2016-05-22
1158757542,万古仙决,t,2016-11-11
885271158,Adobe Photoshop Mix,t,2014-06-18
957764690,"Quick Reposter - Repost, Regram and Reshare Photos",t,2015-03-03
948561621,City Police Car Driver Simulator – Drive Cops Auto,t,2014-12-23
948219330,Pixelmon Hunter - Fighting at block style arena with skins exporter for minecraft,t,2014-12-14
907246718,Kung Fu Panda: Battle of Destiny,t,2016-01-27
1123917389,無料の音楽アプリ AnMusic for YouTube(アンミュージック for ユーチューブ),t,2016-06-27
969934912,Nom Cat - Endless feeding frenzy arcade game,t,2015-05-13
870794720,FIFA 15 Ultimate Team™ New Season,t,2014-09-22
426097375,QQ浏览器HD-极速搜索浏览器,t,2011-03-17
1079247046,Files Free - File Browser & Manager,f,2016-02-05
1077829105,Romulus APUSH Review,f,2016-02-16
986690168,ドラゴンクエスト どこでもモンスターパレード,t,2015-06-25
956041839,短期バイト・単発アルバイト求人なら【マイナビバイト短期・単発版アプリ】,t,2015-02-25
942766453,Twilight Struggle,f,2016-06-24
925494667,Papa's Pizzeria To Go!,f,2014-11-13
1011915604,AGT: America's Got Talent Official App on NBC,t,2015-07-08
575487269,aerofly FS - Flight Simulator,f,2012-12-10
918609651,"Money Pro - Personal Finance, Budget, Bills",f,2014-10-22
1087074229,Scotmoji - Scottish emoji-stickers!,f,2016-03-29
519817714,"Credit Karma: Free Credit Scores, Reports & Alerts",t,2012-07-18
551942662,PrintSmash,t,2012-09-03
1090552213,The Bug Butcher,f,2016-10-19
1122648733,ColorNote - Notepad Pro,f,2016-06-15
542568747,征戦エクスカリバー,t,2012-11-04
597088068,LINE マンガ - 人気漫画を毎日更新,t,2013-04-08
617098629,"Hopscotch: Learn to Code, Make your own game",t,2013-03-19
482728980,BookShout,t,2012-06-03
965474816,Baby Pics - pregnancy & baby milestone photos,f,2015-06-12
1059661097,艾斯战纪2（自由切换职业，暗黑装备玩法，可交易！可组队！）,t,2016-05-09
1065770853,謎解き ジェスチャーゲーム - 何してる？,t,2016-01-05
977028266,∞ Infinity Loop,t,2015-03-25
380834987,Army Fitness APFT Calculator,f,2013-07-01
564765093,"51信用卡管家Pro-银行征信理财,人品贷分期",f,2012-11-06
1051569665,モンスト全国マルチ掲示板募集アプリ for モンスターストライク,t,2015-10-31
1114606759,Crap! I'm Broke: Out of Pocket,f,2016-10-11
686420990,Spider Solitaire ∙,t,2013-08-31
427916203,"Expedia Hotels, Flights & Vacation Package Deals",t,2011-04-07
388932995,赶集网-工作生活啥都有！,t,2010-09-06
1145877280,Defend Pizzeria Craft Shop,f,2016-09-09
1071224055,Circlify,t,2016-01-16
1118353232,ENYO,t,2016-08-31
906826053,Ember,f,2016-09-14
1008558373,"Clash of Battleships - Armeekrieg, Garnison in Tyrannen der Meerea",t,2015-11-17
1100147750,Trailer Truck Parking with Real City Traffic Car Driving Sim,t,2016-05-14
950299949,Riff Racer: Race Your Music,f,2016-08-31
926541293,GraphModeling,f,2014-10-16
1066685421,Dark Money-無料のお金稼ぎギャンブルゲーム-,t,2015-12-20
1068468145,NEW WHITE 2 - PIXELMON EDITION MiniGame,f,2016-01-15
1180403131,斗战苍穹-亿万书迷震撼推荐！,t,2016-11-30
1082573761,モンスト最速運極マルチ掲示板 for モンスターストライク,t,2016-02-16
1062834129,CombineRobot,f,2016-01-13
284847138,Bank of America - Mobile Banking,t,2008-07-11
472006138,Coach's Eye - Video Analysis,f,2011-11-08
480807857,TETRIS®,f,2011-12-01
1113943019,Multiplayer for Minecraft PE - Multiplayer Servers for Pocket Edition MCPE,f,2016-05-17
1048899002,Simple Camera - Fast Minimal Design,t,2015-10-29
1016392009,热血奥特超人,t,2015-11-11
1051434604,Snowboard Party 2,f,2015-11-25
482688777,Jurassic Park: The Game 2 HD,f,2011-12-20
977091580,edjing Pro DJ Music Mixer: turntable to remix MP3,f,2015-04-19
992762663,百度钱包-金融信贷和理财投资优选,t,2015-09-22
1069789077,Donuts Maker Salon,t,2016-01-26
360181985,Spider-Man: Total Mayhem,f,2010-09-01
735128536,God of Light,f,2014-02-27
529652920,Zombie Tsunami,t,2012-05-31
891450541,PAW Patrol Rescue Run HD,f,2014-07-10
414603431,QQ音乐-听我想听的歌,t,2011-03-18
784279176,美文字判定 書いて添削,t,2014-01-03
1031838318,君の目的はボクを殺すこと。,t,2015-09-02
449945214,United Airlines,t,2011-07-19
1113891385,マジ死にゲー,t,2016-05-16
1018142904,Color•多彩手帐,t,2015-09-04
1051755724,Steelers Live GameDay Nation Radio - Pittsburgh Football & Sports App Edition,f,2015-11-05
465092669,NHL,t,2011-10-05
1095985061,风云：雄霸天下-2016最热血PK-正版3D手游,t,2016-04-06
1006385486,Glowing Snake King - Anaconda Diep War Battle Game,t,2016-05-09
1157626939,Flippy Bottle Extreme! - Marker Flip Tricky 2K16,t,2016-09-26
1099092384,VR Viewer,f,2016-04-19
393530266,Three,t,2010-10-16
813529855,EVANGELION　ART,t,2014-03-04
1092651841,Horton Hears a Who! - Read & Play - Dr. Seuss,f,2016-10-11
1159629050,Twenty-Free game,t,2016-09-30
1066200160,SMART GAME app,t,2015-12-15
1032381310,Kendall and Kylie,t,2016-02-16
976510666,Giffage – The GIF Keyboard for GIFs,t,2015-04-13
955298998,Pursuit of Light,f,2015-02-11
566663211,iUniform ASU - Builds Your Army Service Uniform,f,2012-10-12
597986893,Plants vs. Zombies™ 2,t,2013-08-14
919097318,iqos.jp,t,2014-11-04
972657175,Severed,f,2016-07-28
1055455919,Looty Dungeon,t,2016-04-06
1160380201,■ Square it!,t,2016-10-09
624993646,Maps Guide for Minecraft PE,f,2013-03-27
1053807892,Tapping Monsters,t,2015-12-17
1083345097,僕の妹が死んだ。,t,2016-03-24
1041377228,幸运游戏厅-最火爆的游戏厅街机手游合集，万人同场原版水果机、水浒传电玩城！,t,2016-03-31
780467456,Effects Studio,f,2013-12-20
1152311190,Fake Location - GPS Faker,f,2016-09-16
1006878949,Dear Diary - Interactive Story,t,2015-07-02
554050644,Touch Camera - Fast Recording and Burst,f,2012-11-01
1164857523,Wuntu,t,2016-11-21
830544402,Leo's Fortune,f,2014-04-23
441216572,360手机卫士-超安全的来电防骚扰助手,t,2011-07-05
1057556336,Smart Baby Shapes: Learning games for toddler kids,f,2015-12-04
1076407343,Muslim Emoji,t,2016-03-02
1042345185,Candy Party: Coin Carnival Dozer,t,2015-10-10
883393043,Need for Speed™ No Limits,t,2015-09-30
363126964,PAYBACK – Mein persönlicher Shopping Assistent,t,2010-04-29
836071680,Wishbone - Compare Anything,t,2014-03-17
1093727370,DARUMA -目玉を転がして入れてください-,t,2016-04-24
973825192,METAL SAGA -Ark in the wild land-,t,2015-12-06
400765065,Amateur Surgeon 2,f,2010-11-08
858919777,Super Knock and Run,t,2014-04-21
687888390,République,f,2013-12-19
1077346638,Star Knight,f,2016-04-20
1129161387,Musical.ly Pro,f,2016-08-11
1044374093,Halfpipe Hero - Retro Arcade Skateboarding,t,2016-01-05
1054355169,Tiny Pirates - Kids' Activity App,f,2016-05-03
439212087,平安口袋银行-投资理财与信用卡贷款的金融平台,t,2011-06-01
1001855348,保卫萝卜3,t,2016-06-15
749124884,Alarm Clock for Me - Best Wake Up Music & Clock,t,2013-12-11
883854755,Game Cheats - Super-Mario Universe 2 Luigi Galaxy Starship Edition,f,2014-06-28
337462979,First Words Deluxe,f,2009-11-05
1131701133,Never Hillary Clinton,f,2016-07-21
1104814161,VR MUSEUM,f,2016-04-19
491126018,My Sprint Mobile,t,2012-01-28
1010739052,My Singing Monsters: Dawn of Fire,t,2015-09-15
1107511443,魔兽部落-军团再临,t,2016-06-16
1119051205,战神之眼-风靡全球策略卡牌游戏,t,2016-07-30
1073034943,Get Likes for Instagram - Get 1000 More Free Likes & Followers,t,2016-01-12
385533456,The Incident,f,2010-08-10
565847343,百度HD-极速安全浏览器,t,2012-10-02
1043318628,BattleHand,t,2016-01-05
533863652,Odysseus: Long Way Home HD (Full),f,2012-11-08
563092250,GeniusMovieWords,f,2012-10-08
1139663852,プログレッシブ ロシア語辞典,f,2016-11-07
1076843245,マンガモンスター 　無料マンガ/無料本/人気マンガ,t,2016-02-04
841386224,妙健康-医生挂号助手，健康自测管家,t,2016-03-21
297430070,Target,t,2008-11-24
1134387907,ウォーブレ (WAR OF BRAINS),t,2016-12-01
1032346221,妖怪ウォッチ ぷにぷに,t,2015-10-28
395627741,Age of Zombies™,f,2010-10-28
921447306,Kindergarten Sight Words : High Frequency Words to Increase English Reading Fluency,f,2014-10-05
1136594495,Sling Sling Game 2 - Bubble Balls Shooter Free Games,t,2016-07-22
555641008,Draw a Stickman: EPIC,f,2012-10-25
1123542497,出会い・恋人・友達探しは - GalaxyChat,t,2016-07-22
1089516052,洋葱圈—正经人的不正经聊天工具,t,2016-04-05
581137577,VoiceTra(Voice Translator),t,2012-12-17
1111504254,Simplissime: The easiest cooking app in the world,f,2016-06-15
456355158,Doodle Jump FREE - BE WARNED: Insanely addictive,t,2011-08-24
1116595414,burger -あなたはどこまでつめますか？-,t,2016-05-27
436180275,Learn to Speak Italian Fast With MosaLingua,f,2011-05-25
1181526812,EMOJIZI BOOBA,f,2016-12-14
1003822659,Ultimate Wolf Simulator,f,2015-07-16
944693166,MobileData - Mobile data usage with Today Widget,f,2014-12-18
1136094670,奇迹暗黑-比消消乐有趣！点击消除释放超炫丽技能,f,2016-07-26
299029654,大辞林,f,2009-03-26
1088200645,無料で人気音楽聴き放題! -FEEL MUSIC-,t,2016-03-08
1157414269,醉修仙-唯美情缘派仙侠力作！,t,2016-09-25
341776037,5-0 Radio Pro Police Scanner (Extra Feeds),f,2009-12-04
721512660,comico/人気オリジナル漫画が毎日更新！/コミコ,t,2013-10-30
741224931,Dr. Panda Bus Driver,f,2013-12-12
1015820762,Circle Swing,t,2015-07-13
1073389796,King Rabbit,t,2016-03-22
1053874290,Free VPN HexaTech - Unlimited VPN Proxy for iPhone,t,2016-01-23
957442616,Fleet Air Travel Guide & Airport Directory,t,2015-06-22
1068398844,青丘狐传说-周年庆,t,2016-03-03
1151344151,Easy to Use Adobe Flash Player Guide Edition Pro,f,2016-09-16
892521917,Solitaire TriPeaks: Classic Card Game,t,2014-08-13
1096450862,SFind Music Search Premium for Spotify,f,2016-04-05
859078808,Rabbids Appisodes: The Interactive TV Show,t,2015-06-18
659353189,IntroMate - Intro Maker for iMovie,f,2013-08-03
350642635,Plants vs. Zombies,f,2010-02-15
1068058087,究極の英語ディクテーション Vol.2 [初級の2000語] [アルク],t,2016-01-31
905921908,Daddy Long Legs,t,2014-10-07
1187838770,VR Roller Coaster World - Virtual Reality,t,2016-12-20
606413051,Solitaire Free™,t,2013-02-27
868123351,Pixel Cup Soccer,f,2014-05-28
1086548430,国金宝理财-15%年化收益的金融投资赚钱软件,t,2016-03-01
431065024,Fake Location,f,2011-04-13
884880797,Magic Tiles : Music Maker - Don't Touch the White,t,2014-06-09
1082959065,"ONE PIECE ""THOUSAND STORM""",t,2016-04-20
1116932713,天天私服-沙城王者霸道登临，刀刀烈火铸就巅峰传奇！,t,2016-06-05
1113285959,全て無料の音楽アプリ！ - MusicVideoΩ（ミュージックビデオオメガ） for YouTube,t,2016-06-17
972528394,Dragon Fighters Dungeon Wars - Action RPG Tower Defense,t,2015-11-09
982443238,乐嗨秀场-全民直播聊天交友 在线视频互动神器,t,2015-06-16
307219387,Brain Wave ™ - 32 Advanced Binaural Brainwave Entrainment Programs with iTunes Music and Relaxing Ambience,f,2009-03-28
959451726,ごちうさアラーム～チノ編～,f,2015-03-04
438426078,聚力视频-蓝光电视剧电影在线热播,t,2011-06-07
555947949,レイトンブラザーズ・ミステリールーム　コンプリートパック,t,2012-09-21
512727332,Flipagram,t,2012-06-14
1084930849,King of Avalon: Dragon Warfare,t,2016-07-13
1050057056,ぱちスロAKB48 バラの儀式,t,2015-11-16
1079800951,永生劫 — 单机回合仙侠RPG,t,2016-02-05
1111493236,虚拟来电—2016相亲聚会摆脱尴尬必备，内置语音录音功能，完美脱身离场利器,t,2016-05-12
971231853,Cosmic-Watch,f,2015-05-29
1087671881,龙城主宰-完美复古76 经典再铸兄弟传奇,t,2016-03-14
1011776388,Give It Up! 2,t,2015-10-28
1076683233,Quartz • News in a whole new way,t,2016-02-10
505066327,Fake call from the Easter Bunny,t,2012-02-29
970044095,The Last Vikings,t,2015-11-11
1082580924,"バックグラウンド再生できる動画アプリ TubuPlayer ""for YouTube""",t,2016-04-15
992640880,Rick and Morty: Pocket Mortys,t,2016-01-05
1088115502,Best 9 for Instagram,t,2016-03-05
1116609570,Shopping Mall Girl - Dress Up & Style Game,t,2016-08-05
1166225107,My Town : Cinema,f,2016-11-16
903911740,Forks Over Knives - Healthy Recipes & Easy Meals,f,2014-08-13
1080565581,マイにゃんカフェ,t,2016-02-25
983826477,Productive habits & daily goals tracker,t,2015-06-01
1147177664,PRO American Truck Simulator 20'16,f,2016-09-22
720087913,スポナビ プロ野球速報2016,t,2013-10-23
578919182,Bad Piggies HD Free,t,2012-12-14
1066018502,Meditation Studio – Guided meditations and Courses,f,2015-12-16
1173814567,最佳阵容大师版：足球策略游戏,t,2016-12-15
1057446665,交通银行信用卡买单吧,t,2015-12-16
1039141908,LEGO® Ninjago™: Shadow of Ronin™,f,2015-11-04
700513526,TunesFlow - Music Player with Equalizer,t,2013-09-14
588358613,"Drawing Desk - Draw, Paint, Doodle & Sketch board",t,2013-01-26
1186133543,DinoTrek VR Experience Pro,t,2016-12-16
1114434515,"全民修仙 - 天天万人跨服boss战,大型角色扮演arpg手机游戏！",t,2016-05-24
1145837366,Simple Radio - Your Favorite Radio Stations',f,2016-08-26
1164376202,Flirty Emoji Pro with Stickers Pack for Texting,f,2016-10-13
1149761222,圣天使3D（端游体验，真3D完美视觉盛宴）,t,2016-10-24
1183234072,CTFxCmoji,f,2016-12-18
931201696,ProTube for YouTube,f,2014-11-17
395545555,CVS Pharmacy,t,2010-10-06
461390784,Real Fishing 3D,f,2011-11-30
1098041500,First Year Demons,f,2016-04-07
1020171530,The Impossible Quiz,t,2015-09-16
476661454,StagePass,f,2012-06-20
1078967478,Summer Vacation - Fun at the Beach,t,2016-07-20
1163684161,RETSNOM,f,2016-10-18
656773485,BlackOut: Bring the color back in the sky,f,2013-06-27
581870543,THE iDOLM@STER SHINY FESTA　Harmonic Score,f,2013-04-22
1125318904,Dice Crush,t,2016-06-18
374791544,Robot Unicorn Attack,f,2010-06-02
1083174287,Lemon Lumberjack's Letter Mill,t,2016-06-01
1084253570,新TOEIC®TEST 出る単特急 金のフレーズ,f,2016-05-31
1086538905,ワールドクロスサーガ 時を思考する対戦RPG,t,2016-04-13
1101635974,Spot the Difference!診断テスト,t,2016-04-25
1109728153,JJBall - test your finger and mind,t,2016-05-03
1121193332,Armored,t,2016-06-09
299515267,Allrecipes Dinner Spinner,t,2009-03-10
701598884,Magic Tower Touch,f,2013-11-04
1061960436,上帝之手—FIFPro正版授权 同步竞技决战绿茵,t,2015-12-20
386098453,Weibo HD,t,2010-10-12
1040809311,Assault on Arnhem,f,2016-02-24
929302239,Jump on piano stack,t,2014-11-18
1132300205,GamePro-Pokemon Go Edition,f,2016-07-10
1186688607,Totally Accurate Battle Simulator - Chicken Fight,f,2016-12-22
727296976,Cookie Jam,t,2014-01-07
1159624460,我欲成魔-带你体验刀刀爆装的PK快感,t,2016-10-17
1028623510,PewDiePie: Legend of the Brofist,f,2015-09-23
981437721,BabyMaker: Funny Baby Face out of Parents' Pictures - Make a Photo Collage!,f,2015-07-13
536433148,Trainz Driver - train driving game and realistic railroad simulator,f,2012-08-01
1011476555,Green Eggs and Ham - Read & Learn - Dr. Seuss,f,2015-08-18
525818572,Poop Break,f,2012-05-18
1076592702,My Sweet Farm,t,2016-03-08
1022267439,"SNOW - Selfie, Motion sticker, Fun camera",t,2015-11-03
1067611079,Vidyo!,f,2016-01-05
968213298,Bike Race Level 100,t,2015-03-07
1069438454,The Agency of Anomalies: Mind Invasion HD - A Hidden Object Adventure (Full),f,2016-03-06
309172177,myAT&T,t,2009-05-01
1081221532,Hovercraft: Takedown - Custom Combat Cars,t,2016-05-04
566799704,鬼から電話　子育てシーンに役立つサポートアプリ,t,2012-10-11
891528055,MTN,f,2014-07-03
1092574509,Dark Souls III Map Companion,f,2016-04-11
392988420,"Zappos - shoes, clothes, fast and free shipping",t,2010-10-04
1080605845,Police Chase Race,t,2016-03-30
886445756,Tubi TV - Watch Free Movies & TV Shows,t,2014-07-23
1132312383,CRAZY CRAFT MODS for Minecraft PC Edition - Epic Crazy Pocket Wiki Edition for MCPC,t,2016-07-11
553834731,Candy Crush Saga,t,2012-11-14
1074967151,Free Video Player and File Manager for Clouds,t,2016-01-25
975139176,Head Basketball,t,2016-10-04
1078160384,问鼎天下,t,2016-05-18
1078591208,لغز الماضي - اربع اجزاء,f,2016-04-13
982437433,诺诺镑客—让财富升值,t,2015-04-14
1058752053,大挂西游 - 降魔之路官方正版,t,2016-01-15
1132985591,Video for Pokemon Go - News Guide for Pokemon GO game,t,2016-07-11
1058786785,Beat Racer,t,2016-05-17
1133480882,無料の人気音楽アプリ！MusicNote (ミュージックノート) for YouTube,t,2016-07-19
536049508,Full Fitness : Exercise Workout Trainer,f,2012-06-14
531761928,same - 就是聊得来,t,2012-06-10
1131142978,武林群侠传-零负担玄幻回合制手游,f,2016-09-01
1126714010,ねこみっけ - おもしろい人気無料ゲーム,t,2016-07-13
941107732,Santa Calls You Free,t,2014-11-26
323229106,"Waze - GPS Navigation, Maps, Traffic & Parking",t,2009-08-01
973056418,LiveMixtapes,t,2015-07-28
1136936929,Ultimate Savanna Simulator,f,2016-10-01
407906756,Yahoo!ニュース　地震など防災通知、災害ニュースの速報も,t,2010-12-20
299853944,新浪新闻-阅读最新时事热门头条资讯视频,t,2009-03-26
894225691,花火撮影 notepad Lite,t,2014-07-24
1098099856,Trolls: Crazy Party Forest!,t,2016-10-19
1187617475,Kubik,t,2016-12-20
1074068315,Game Studio Tycoon 3 – Gaming Business Simulation,f,2016-05-25
794278407,QRコードリーダー for iPhone - 無料で使えるQRコード読み取り用アプリ,t,2014-01-15
1026152405,Bouncy Kingdom,t,2015-09-23
1065691080,早くトイレに行きたい,t,2016-02-07
992140496,Football Chairman Pro,f,2015-06-18
594802437,Pearl's Peril - Hidden Object Adventures,t,2013-09-05
693912484,Ｄ．Ｍ．Ｌ．Ｃ．-デスマッチラブコメ-,t,2013-09-30
1164046790,Epic Battle Simulator,t,2016-10-12
1128289794,花生地铁WiFi—畅享地铁官方无线网络,t,2016-09-06
1174112329,Farming Simulator 2017 Titanium Edition,f,2016-12-21
1089386287,非诚勿扰-中国最大免费婚恋交友平台,t,2016-04-01
1081561570,Google Trips – Travel planner,t,2016-09-20
1055697824,"Princess Pet Palace: Royal Puppy - Pet Care, Play & Dress Up",t,2015-12-28
530621395,Wish - Shopping Made Fun,t,2012-06-14
830302503,百度手机卫士－wifi管家照片管理防骚扰安全助手,t,2014-03-17
1135471095,Water Bottle Flip Challenge : 2k16,t,2016-09-25
1018089162,誰ガ為のアルケミスト,t,2016-01-27
1087280174,"Please,Dad. I wanna live.　おとうさん、おねがい。わたし生きたいよ。",t,2016-03-08
362348516,Amex Mobile,t,2010-03-31
982923857,GodFinger 2,t,2016-05-18
1014227673,Temple Run 2 – 官方中文版,t,2015-09-03
1040033885,萌兽英雄传(clash of hero),t,2015-12-14
972003056,City Cars Adventures by BUBL,f,2015-05-27
557121061,MetaMoJi Note - note taking and PDF annotation app,f,2012-09-26
854145102,Face Swap-r,t,2014-04-15
979759584,Words Crush: Hidden Words!,t,2015-05-01
1068204657,My Cafe: Recipes & Stories - World Restaurant Game,t,2016-05-25
971186665,Into Light,f,2016-03-02
529443604,SnoreLab : Record Your Snoring,t,2012-10-25
1137159034,党员社区 - 学习交流中心,f,2016-08-10
1167315869,天剑仙魔-全民经典仙侠类aprg手游,t,2016-11-06
652077009,Toca Builders,f,2013-06-19
288419283,RadarScope,f,2008-08-30
1093180069,Civil War: 1861,f,2016-03-23
1145920150,Huetopia,f,2016-09-22
940017732,FINAL FANTASY LEGENDS II,t,2015-02-11
946382493,House of Terror VR,t,2015-01-23
379983299,Talking Tom Cat for iPad,t,2010-07-16
1172150835,王者西游-登录即送绝世光武加飞行灵羽,f,2016-11-09
575812869,Dr. Panda Daycare,f,2012-11-15
545689128,Hurricane by American Red Cross,t,2012-07-30
1138204375,極寒スライダー,t,2016-11-23
1018355599,Tweetbot 4 for Twitter,f,2015-10-01
1053388964,Tap the Blocks,t,2016-04-28
1110480334,Dunkers,t,2016-07-20
1143052259,Narcos: Cartel Wars,t,2016-08-31
556867879,Draw a Stickman: EPIC HD,f,2012-10-25
1092463062,Pixelgrams: Pixel Puzzles,t,2016-05-27
871197819,FOTONICA,f,2014-09-11
1091449287,パチスロ偽物語【777NEXT】,t,2016-03-28
491033889,HOOP J for Basketball Scores,f,2012-02-13
1070495908,Chrono Strike,t,2016-04-12
399650655,Spider-Man: Total Mayhem HD,f,2010-11-11
1104181374,小小魔兽HD - 为了部落！开荒太阳井之高地！,t,2016-04-20
632297587,Costume Quest,f,2013-10-10
1082671838,CITB MAP HS&E test 2016,f,2016-03-31
1156704617,Brick Shot,t,2016-12-07
1187739397,Totally Accurate Stupid Battle Simulator,f,2016-12-22
643791032,Quizduell,t,2013-06-18
1089125467,【今キテるゲーム】面白いゲームが見つかる！！,t,2016-03-14
991165672,Election Center 2016,t,2016-09-25
839897809,Yup - Homework Help with Math & Chemistry Tutors,t,2014-03-27
1122294480,New Maximum Velocity Stock Car Racing,f,2016-06-17
937130909,10000 Followers Pro - Get Followers for Instagram,t,2015-05-25
1061782177,Escalate,t,2016-01-06
1092109109,Kids Play Club - Fun Games & Activities,t,2016-05-25
1188165982,VR Go Cart Super Charged for Google Cardboard,t,2016-12-21
1049316554,「おつぼね」“あるある”エンターテイメントストーリー：OTUBO（お局）,t,2015-11-11
973482525,Blossom Blast Saga: Match & Link Flowers to Grow!,t,2015-11-04
1140451547,Shot Tracer,f,2016-09-10
404990064,SkyView® - Explore the Universe,f,2010-12-10
413936865,SkyView® Free - Explore the Universe,t,2011-03-04
1121766753,Cinema Box - Free Movies and Preview Trailer HD,f,2016-06-22
415468221,ContactsBook -AddressBook Organizer,f,2011-02-19
1107529012,Room Escape Challenge - Season 6,f,2016-05-05
1121086804,ひまトーク！無料で遊べる写メ交換チャット！-出会い探しSNS-,t,2016-06-23
984451115,Sky Charms,t,2016-04-13
1140080851,シカクイズ -暇つぶしマンガアニメ映画クイズ-暇つぶしに最適,t,2016-09-03
640999250,3D stereogram : Human,f,2013-07-02
992803939,苍穹变,t,2015-07-05
780214292,Santa was in my House! Catch Santa Camera,f,2013-12-17
1127667860,King Of Heroes - simplified version,t,2016-07-07
1029384674,僵尸榨汁机-愚人节大整蛊,t,2016-01-11
1077165876,謎解きあの人からメール,t,2016-01-29
945991259,萌店-朋友圈的美味生活,t,2015-03-03
688319243,PicLab Studio - Creative Editing & Graphic Design,f,2013-09-14
510119487,AnatomyMapp,f,2012-03-19
1171009114,末日阴影-经典策略单机游戏,t,2016-12-06
977608757,一个江湖,t,2015-07-15
549421060,平安金管家 — 值得信赖的移动金融生活管家,t,2012-08-31
1122444037,Angry Birds Blast,t,2016-12-21
1094168384,CR新世紀エヴァンゲリオン SF,t,2016-04-06
1171093849,MonPetitGazon,f,2016-12-12
1061890500,【無料漫画】ヒカルの碁　－人気まんがを全巻まるごと！マンガ帝国－,t,2015-12-20
916365675,Swype,f,2014-09-17
377908737,Boating USA,f,2010-08-30
484115113,"leboncoin: petites annonces immo, emploi et autres",t,2011-12-08
1082674903,NEO TURF MASTERS,f,2016-06-29
1183693323,录制视频 - 录制并加密生活视频,t,2016-12-11
396669943,Death Worm,f,2010-11-05
1076718407,Bakery Story 2: Love & Cupcakes,t,2016-02-11
1001501844,Deliveroo: Restaurant Delivery - Order Food Nearby,t,2016-08-02
